set_id,predicted_finger_id,eligible_notes,hard_count,hard_percentage
bl_practical_or_crossing__ni_k5_r4,R2,58395,3395,0.058138539258498156
bl_practical_or_crossing__ni_k5_r4,R3,48125,3731,0.07752727272727272
bl_practical_or_crossing__ni_k5_r4,R4,31856,3206,0.10064038171772978
bl_practical_or_crossing__ni_k5_r4,R5,40324,3718,0.09220315444896339
bl_practical_or_crossing__ni_k5_r4,NA,0,0,
bl_two_signal_strict__ni_k2_r1,L1,56961,4284,0.07520935376836783
bl_two_signal_strict__ni_k2_r1,L2,42151,5310,0.1259756589404759
bl_two_signal_strict__ni_k2_r1,L3,32568,5273,0.16190739376074675
bl_two_signal_strict__ni_k2_r1,L4,17383,4300,0.247368118276477
bl_two_signal_strict__ni_k2_r1,L5,41112,6294,0.15309398715703446
bl_two_signal_strict__ni_k2_r1,R1,65498,4565,0.06969678463464533
bl_two_signal_strict__ni_k2_r1,R2,58395,5054,0.08654850586522819
bl_two_signal_strict__ni_k2_r1,R3,48125,5482,0.11391168831168831
bl_two_signal_strict__ni_k2_r1,R4,31856,4783,0.15014439979909594
bl_two_signal_strict__ni_k2_r1,R5,40324,4654,0.11541513738716397
bl_two_signal_strict__ni_k2_r1,NA,0,0,
bl_two_signal_strict__ni_k2_r2,L1,56961,6616,0.11614964624918804
bl_two_signal_strict__ni_k2_r2,L2,42151,6867,0.16291428435861546
bl_two_signal_strict__ni_k2_r2,L3,32568,6463,0.1984463276836158
bl_two_signal_strict__ni_k2_r2,L4,17383,4946,0.2845308634873152
bl_two_signal_strict__ni_k2_r2,L5,41112,7865,0.19130667445028215
bl_two_signal_strict__ni_k2_r2,R1,65498,7325,0.11183547589239366
bl_two_signal_strict__ni_k2_r2,R2,58395,7304,0.12507920198647143
bl_two_signal_strict__ni_k2_r2,R3,48125,7262,0.1508987012987013
bl_two_signal_strict__ni_k2_r2,R4,31856,6046,0.18979156202913108
bl_two_signal_strict__ni_k2_r2,R5,40324,6306,0.15638329530800515
bl_two_signal_strict__ni_k2_r2,NA,0,0,
bl_two_signal_strict__ni_k2_r4,L1,56961,10519,0.18467021295272204
bl_two_signal_strict__ni_k2_r4,L2,42151,9594,0.22761025835685986
bl_two_signal_strict__ni_k2_r4,L3,32568,8511,0.2613301400147384
bl_two_signal_strict__ni_k2_r4,L4,17383,6034,0.34712075015820054
bl_two_signal_strict__ni_k2_r4,L5,41112,10488,0.2551079976649154
bl_two_signal_strict__ni_k2_r4,R1,65498,12011,0.1833796451800055
bl_two_signal_strict__ni_k2_r4,R2,58395,11090,0.1899135199931501
bl_two_signal_strict__ni_k2_r4,R3,48125,10383,0.21575064935064936
bl_two_signal_strict__ni_k2_r4,R4,31856,8221,0.2580675539929684
bl_two_signal_strict__ni_k2_r4,R5,40324,9107,0.2258456502331118
bl_two_signal_strict__ni_k2_r4,NA,0,0,
bl_two_signal_strict__ni_k3_r1,L1,56961,2309,0.040536507434911606
bl_two_signal_strict__ni_k3_r1,L2,42151,4049,0.09605940547080734
bl_two_signal_strict__ni_k3_r1,L3,32568,4337,0.13316752640628837
bl_two_signal_strict__ni_k3_r1,L4,17383,3770,0.21687855951216706
bl_two_signal_strict__ni_k3_r1,L5,41112,4986,0.1212784588441331
bl_two_signal_strict__ni_k3_r1,R1,65498,1974,0.030138324834346086
bl_two_signal_strict__ni_k3_r1,R2,58395,3267,0.05594657076804521
bl_two_signal_strict__ni_k3_r1,R3,48125,4039,0.08392727272727273
bl_two_signal_strict__ni_k3_r1,R4,31856,3673,0.11530010045203415
bl_two_signal_strict__ni_k3_r1,R5,40324,3252,0.08064676123400456
bl_two_signal_strict__ni_k3_r1,NA,0,0,
bl_two_signal_strict__ni_k3_r2,L1,56961,2939,0.051596706518495114
bl_two_signal_strict__ni_k3_r2,L2,42151,4465,0.10592868496595573
bl_two_signal_strict__ni_k3_r2,L3,32568,4675,0.1435458118398428
bl_two_signal_strict__ni_k3_r2,L4,17383,3964,0.22803888856929183
bl_two_signal_strict__ni_k3_r2,L5,41112,5384,0.13095933060906792
bl_two_signal_strict__ni_k3_r2,R1,65498,2703,0.04126843567742527
bl_two_signal_strict__ni_k3_r2,R2,58395,3819,0.06539943488312355
bl_two_signal_strict__ni_k3_r2,R3,48125,4497,0.09344415584415584
bl_two_signal_strict__ni_k3_r2,R4,31856,3997,0.12547086891009543
bl_two_signal_strict__ni_k3_r2,R5,40324,3706,0.09190556492411467
bl_two_signal_strict__ni_k3_r2,NA,0,0,
bl_two_signal_strict__ni_k3_r4,L1,56961,4069,0.07143484138270044
bl_two_signal_strict__ni_k3_r4,L2,42151,5255,0.12467082631491543
bl_two_signal_strict__ni_k3_r4,L3,32568,5254,0.16132399901744043
bl_two_signal_strict__ni_k3_r4,L4,17383,4307,0.24777081056204336
bl_two_signal_strict__ni_k3_r4,L5,41112,6133,0.14917785561393268
bl_two_signal_strict__ni_k3_r4,R1,65498,4074,0.062200372530458944
bl_two_signal_strict__ni_k3_r4,R2,58395,4839,0.0828666837914205
bl_two_signal_strict__ni_k3_r4,R3,48125,5404,0.1122909090909091
bl_two_signal_strict__ni_k3_r4,R4,31856,4649,0.14593797086891008
bl_two_signal_strict__ni_k3_r4,R5,40324,4526,0.11224084912211091
bl_two_signal_strict__ni_k3_r4,NA,0,0,
bl_two_signal_strict__ni_k5_r1,L1,56961,1768,0.031038780920278786
bl_two_signal_strict__ni_k5_r1,L2,42151,3654,0.0866883347963275
bl_two_signal_strict__ni_k5_r1,L3,32568,4074,0.12509211495946942
bl_two_signal_strict__ni_k5_r1,L4,17383,3592,0.20663866996490823
bl_two_signal_strict__ni_k5_r1,L5,41112,4591,0.11167055847441136
bl_two_signal_strict__ni_k5_r1,R1,65498,1190,0.018168493694463952
bl_two_signal_strict__ni_k5_r1,R2,58395,2777,0.04755544139053001
bl_two_signal_strict__ni_k5_r1,R3,48125,3646,0.07576103896103896
bl_two_signal_strict__ni_k5_r1,R4,31856,3368,0.10572576594676042
bl_two_signal_strict__ni_k5_r1,R5,40324,2855,0.0708015077869259
bl_two_signal_strict__ni_k5_r1,NA,0,0,
bl_two_signal_strict__ni_k5_r2,L1,56961,1843,0.03235547128737206
bl_two_signal_strict__ni_k5_r2,L2,42151,3696,0.08768475243766459
bl_two_signal_strict__ni_k5_r2,L3,32568,4120,0.12650454433800049
bl_two_signal_strict__ni_k5_r2,L4,17383,3618,0.20813438416844043
bl_two_signal_strict__ni_k5_r2,L5,41112,4635,0.11274080560420316
bl_two_signal_strict__ni_k5_r2,R1,65498,1272,0.01942044031878836
bl_two_signal_strict__ni_k5_r2,R2,58395,2833,0.048514427605103175
bl_two_signal_strict__ni_k5_r2,R3,48125,3700,0.07688311688311689
bl_two_signal_strict__ni_k5_r2,R4,31856,3401,0.10676167754897037
bl_two_signal_strict__ni_k5_r2,R5,40324,2897,0.07184307112389644
bl_two_signal_strict__ni_k5_r2,NA,0,0,
bl_two_signal_strict__ni_k5_r4,L1,56961,1941,0.03407594670037394
bl_two_signal_strict__ni_k5_r4,L2,42151,3770,0.08944034542478232
bl_two_signal_strict__ni_k5_r4,L3,32568,4191,0.12868459837877672
bl_two_signal_strict__ni_k5_r4,L4,17383,3649,0.20991773571880573
bl_two_signal_strict__ni_k5_r4,L5,41112,4733,0.11512453784783032
bl_two_signal_strict__ni_k5_r4,R1,65498,1427,0.02178692479159669
bl_two_signal_strict__ni_k5_r4,R2,58395,2946,0.05044952478808117
bl_two_signal_strict__ni_k5_r4,R3,48125,3823,0.07943896103896105
bl_two_signal_strict__ni_k5_r4,R4,31856,3485,0.10939854344550477
bl_two_signal_strict__ni_k5_r4,R5,40324,2996,0.07429818470389843
bl_two_signal_strict__ni_k5_r4,NA,0,0,
wl_model_agreement__ni_k2_r1,L1,56961,23038,0.4044521690279314
wl_model_agreement__ni_k2_r1,L2,42151,33984,0.8062442172190458
wl_model_agreement__ni_k2_r1,L3,32568,29706,0.9121223286661754
wl_model_agreement__ni_k2_r1,L4,17383,16926,0.9737099464994535
wl_model_agreement__ni_k2_r1,L5,41112,23054,0.5607608484140884
wl_model_agreement__ni_k2_r1,R1,65498,31737,0.48454914653882564
wl_model_agreement__ni_k2_r1,R2,58395,38755,0.6636698347461255
wl_model_agreement__ni_k2_r1,R3,48125,40151,0.8343064935064936
wl_model_agreement__ni_k2_r1,R4,31856,28866,0.9061401305876444
wl_model_agreement__ni_k2_r1,R5,40324,20900,0.5183017557781966
wl_model_agreement__ni_k2_r1,NA,0,0,
wl_model_agreement__ni_k2_r2,L1,56961,24633,0.43245378416811503
wl_model_agreement__ni_k2_r2,L2,42151,34340,0.8146900429408555
wl_model_agreement__ni_k2_r2,L3,32568,29830,0.9159297469909113
wl_model_agreement__ni_k2_r2,L4,17383,16963,0.9758384628660185
wl_model_agreement__ni_k2_r2,L5,41112,23991,0.5835522475189726
wl_model_agreement__ni_k2_r2,R1,65498,33402,0.5099697700693151
wl_model_agreement__ni_k2_r2,R2,58395,39563,0.6775066358421098
wl_model_agreement__ni_k2_r2,R3,48125,40450,0.8405194805194806
wl_model_agreement__ni_k2_r2,R4,31856,29026,0.911162732295329
wl_model_agreement__ni_k2_r2,R5,40324,21796,0.5405217736335681
wl_model_agreement__ni_k2_r2,NA,0,0,
wl_model_agreement__ni_k2_r4,L1,56961,27310,0.4794508523375643
wl_model_agreement__ni_k2_r4,L2,42151,34963,0.8294702379540224
wl_model_agreement__ni_k2_r4,L3,32568,30029,0.9220400393023827
wl_model_agreement__ni_k2_r4,L4,17383,17004,0.9781970891100501
wl_model_agreement__ni_k2_r4,L5,41112,25506,0.6204028021015762
wl_model_agreement__ni_k2_r4,R1,65498,36189,0.5525206876545848
wl_model_agreement__ni_k2_r4,R2,58395,40942,0.7011216713759739
wl_model_agreement__ni_k2_r4,R3,48125,40975,0.8514285714285714
wl_model_agreement__ni_k2_r4,R4,31856,29317,0.9202975891511803
wl_model_agreement__ni_k2_r4,R5,40324,23358,0.5792580101180439
wl_model_agreement__ni_k2_r4,NA,0,0,
wl_model_agreement__ni_k3_r1,L1,56961,21717,0.3812608626955285
wl_model_agreement__ni_k3_r1,L2,42151,33733,0.8002894356005789
wl_model_agreement__ni_k3_r1,L3,32568,29602,0.9089290100712356
wl_model_agreement__ni_k3_r1,L4,17383,16901,0.9722717597652879
wl_model_agreement__ni_k3_r1,L5,41112,22295,0.54229908542518
wl_model_agreement__ni_k3_r1,R1,65498,30259,0.4619835720174662
wl_model_agreement__ni_k3_r1,R2,58395,38139,0.6531209863858207
wl_model_agreement__ni_k3_r1,R3,48125,39898,0.8290493506493507
wl_model_agreement__ni_k3_r1,R4,31856,28728,0.9018081366147664
wl_model_agreement__ni_k3_r1,R5,40324,20143,0.4995288165856562
wl_model_agreement__ni_k3_r1,NA,0,0,
wl_model_agreement__ni_k3_r2,L1,56961,22168,0.3891785607696494
wl_model_agreement__ni_k3_r2,L2,42151,33819,0.8023297193423644
wl_model_agreement__ni_k3_r2,L3,32568,29639,0.9100650945713584
wl_model_agreement__ni_k3_r2,L4,17383,16912,0.9729045619283208
wl_model_agreement__ni_k3_r2,L5,41112,22535,0.5481367970422261
wl_model_agreement__ni_k3_r2,R1,65498,30726,0.4691135607194113
wl_model_agreement__ni_k3_r2,R2,58395,38348,0.6567000599366384
wl_model_agreement__ni_k3_r2,R3,48125,39964,0.8304207792207792
wl_model_agreement__ni_k3_r2,R4,31856,28773,0.9032207433450528
wl_model_agreement__ni_k3_r2,R5,40324,20385,0.5055302053367722
wl_model_agreement__ni_k3_r2,NA,0,0,
wl_model_agreement__ni_k3_r4,L1,56961,22964,0.40315303453239937
wl_model_agreement__ni_k3_r4,L2,42151,34013,0.8069322198761595
wl_model_agreement__ni_k3_r4,L3,32568,29703,0.912030213706706
wl_model_agreement__ni_k3_r4,L4,17383,16927,0.9737674739688201
wl_model_agreement__ni_k3_r4,L5,41112,22967,0.5586446779529092
wl_model_agreement__ni_k3_r4,R1,65498,31535,0.48146508290329476
wl_model_agreement__ni_k3_r4,R2,58395,38731,0.6632588406541656
wl_model_agreement__ni_k3_r4,R3,48125,40118,0.8336207792207793
wl_model_agreement__ni_k3_r4,R4,31856,28855,0.905794826720241
wl_model_agreement__ni_k3_r4,R5,40324,20853,0.5171361968058724
wl_model_agreement__ni_k3_r4,NA,0,0,
wl_model_agreement__ni_k5_r1,L1,56961,21360,0.37499341654816454
wl_model_agreement__ni_k5_r1,L2,42151,33639,0.7980593580223482
wl_model_agreement__ni_k5_r1,L3,32568,29577,0.9081613854089904
wl_model_agreement__ni_k5_r1,L4,17383,16886,0.9714088477247886
wl_model_agreement__ni_k5_r1,L5,41112,22039,0.5360721930336642
wl_model_agreement__ni_k5_r1,R1,65498,29810,0.4551284008672021
wl_model_agreement__ni_k5_r1,R2,58395,37964,0.6501241544652796
wl_model_agreement__ni_k5_r1,R3,48125,39829,0.8276155844155845
wl_model_agreement__ni_k5_r1,R4,31856,28693,0.9007094424912104
wl_model_agreement__ni_k5_r1,R5,40324,19941,0.4945193929173693
wl_model_agreement__ni_k5_r1,NA,0,0,
wl_model_agreement__ni_k5_r2,L1,56961,21415,0.37595898948403295
wl_model_agreement__ni_k5_r2,L2,42151,33651,0.7983440487770159
wl_model_agreement__ni_k5_r2,L3,32568,29583,0.9083456153279292
wl_model_agreement__ni_k5_r2,L4,17383,16887,0.9714663751941552
wl_model_agreement__ni_k5_r2,L5,41112,22067,0.5367532593889862
wl_model_agreement__ni_k5_r2,R1,65498,29859,0.4558765153134447
wl_model_agreement__ni_k5_r2,R2,58395,37984,0.6504666495419128
wl_model_agreement__ni_k5_r2,R3,48125,39838,0.8278025974025974
wl_model_agreement__ni_k5_r2,R4,31856,28695,0.9007722250125565
wl_model_agreement__ni_k5_r2,R5,40324,19963,0.4950649737129253
wl_model_agreement__ni_k5_r2,NA,0,0,
wl_model_agreement__ni_k5_r4,L1,56961,21483,0.3771527887501975
wl_model_agreement__ni_k5_r4,L2,42151,33670,0.7987948091385733
wl_model_agreement__ni_k5_r4,L3,32568,29592,0.9086219602063376
wl_model_agreement__ni_k5_r4,L4,17383,16888,0.9715239026635218
wl_model_agreement__ni_k5_r4,L5,41112,22125,0.538164039696439
wl_model_agreement__ni_k5_r4,R1,65498,29955,0.45734220892240984
wl_model_agreement__ni_k5_r4,R2,58395,38024,0.6511516396951794
wl_model_agreement__ni_k5_r4,R3,48125,39860,0.8282597402597403
wl_model_agreement__ni_k5_r4,R4,31856,28702,0.9009919638372677
wl_model_agreement__ni_k5_r4,R5,40324,20033,0.4968009126078762
wl_model_agreement__ni_k5_r4,NA,0,0,
wl_strict_obvious__ni_k2_r1,L1,56961,37802,0.6636470567581327
wl_strict_obvious__ni_k2_r1,L2,42151,37129,0.88085691917155
wl_strict_obvious__ni_k2_r1,L3,32568,30965,0.9507799066568411
wl_strict_obvious__ni_k2_r1,L4,17383,17179,0.988264396249209
wl_strict_obvious__ni_k2_r1,L5,41112,35232,0.8569760653823701
wl_strict_obvious__ni_k2_r1,R1,65498,47197,0.7205868881492564
wl_strict_obvious__ni_k2_r1,R2,58395,45395,0.7773782001883723
wl_strict_obvious__ni_k2_r1,R3,48125,43184,0.8973298701298701
wl_strict_obvious__ni_k2_r1,R4,31856,30195,0.9478591160220995
wl_strict_obvious__ni_k2_r1,R5,40324,31088,0.7709552623747644
wl_strict_obvious__ni_k2_r1,NA,0,0,
wl_strict_obvious__ni_k2_r2,L1,56961,38672,0.6789206650164148
wl_strict_obvious__ni_k2_r2,L2,42151,37328,0.8855780408531233
wl_strict_obvious__ni_k2_r2,L3,32568,31031,0.9528064357651682
wl_strict_obvious__ni_k2_r2,L4,17383,17192,0.9890122533509751
wl_strict_obvious__ni_k2_r2,L5,41112,35542,0.8645164428877213
wl_strict_obvious__ni_k2_r2,R1,65498,48023,0.7331979602430608
wl_strict_obvious__ni_k2_r2,R2,58395,45845,0.7850843394126209
wl_strict_obvious__ni_k2_r2,R3,48125,43329,0.9003428571428571
wl_strict_obvious__ni_k2_r2,R4,31856,30267,0.9501192867905575
wl_strict_obvious__ni_k2_r2,R5,40324,31474,0.7805277254240651
wl_strict_obvious__ni_k2_r2,NA,0,0,
wl_strict_obvious__ni_k2_r4,L1,56961,40053,0.7031653236424922
wl_strict_obvious__ni_k2_r4,L2,42151,37677,0.8938577969680435
wl_strict_obvious__ni_k2_r4,L3,32568,31123,0.9556312945222304
wl_strict_obvious__ni_k2_r4,L4,17383,17204,0.9897025829833745
wl_strict_obvious__ni_k2_r4,L5,41112,36010,0.8758999805409613
wl_strict_obvious__ni_k2_r4,R1,65498,49362,0.7536413325597728
wl_strict_obvious__ni_k2_r4,R2,58395,46667,0.7991608870622485
wl_strict_obvious__ni_k2_r4,R3,48125,43593,0.9058285714285714
wl_strict_obvious__ni_k2_r4,R4,31856,30401,0.9543257157207433
wl_strict_obvious__ni_k2_r4,R5,40324,32154,0.7973911318321595
wl_strict_obvious__ni_k2_r4,NA,0,0,
wl_strict_obvious__ni_k3_r1,L1,56961,37123,0.6517266199680483
wl_strict_obvious__ni_k3_r1,L2,42151,37011,0.8780574600839838
wl_strict_obvious__ni_k3_r1,L3,32568,30925,0.9495517071972488
wl_strict_obvious__ni_k3_r1,L4,17383,17172,0.9878617039636426
wl_strict_obvious__ni_k3_r1,L5,41112,34982,0.8508951157812804
wl_strict_obvious__ni_k3_r1,R1,65498,46399,0.7084033100247336
wl_strict_obvious__ni_k3_r1,R2,58395,45078,0.7719496532237349
wl_strict_obvious__ni_k3_r1,R3,48125,43050,0.8945454545454545
wl_strict_obvious__ni_k3_r1,R4,31856,30132,0.9458814665996986
wl_strict_obvious__ni_k3_r1,R5,40324,30739,0.7623003670270806
wl_strict_obvious__ni_k3_r1,NA,0,0,
wl_strict_obvious__ni_k3_r2,L1,56961,37365,0.6559751408858693
wl_strict_obvious__ni_k3_r2,L2,42151,37064,0.8793148442504329
wl_strict_obvious__ni_k3_r2,L3,32568,30941,0.9500429869810857
wl_strict_obvious__ni_k3_r2,L4,17383,17177,0.9881493413104757
wl_strict_obvious__ni_k3_r2,L5,41112,35070,0.853035610040864
wl_strict_obvious__ni_k3_r2,R1,65498,46620,0.7117774588537055
wl_strict_obvious__ni_k3_r2,R2,58395,45193,0.7739189999143762
wl_strict_obvious__ni_k3_r2,R3,48125,43087,0.8953142857142857
wl_strict_obvious__ni_k3_r2,R4,31856,30151,0.9464779005524862
wl_strict_obvious__ni_k3_r2,R5,40324,30834,0.7646562840987997
wl_strict_obvious__ni_k3_r2,NA,0,0,
wl_strict_obvious__ni_k3_r4,L1,56961,37763,0.6629623777672442
wl_strict_obvious__ni_k3_r4,L2,42151,37169,0.8818058883537757
wl_strict_obvious__ni_k3_r4,L3,32568,30961,0.9506570867108819
wl_strict_obvious__ni_k3_r4,L4,17383,17181,0.9883794511879422
wl_strict_obvious__ni_k3_r4,L5,41112,35210,0.8564409418174742
wl_strict_obvious__ni_k3_r4,R1,65498,46990,0.7174264863049253
wl_strict_obvious__ni_k3_r4,R2,58395,45411,0.777652196249679
wl_strict_obvious__ni_k3_r4,R3,48125,43163,0.8968935064935065
wl_strict_obvious__ni_k3_r4,R4,31856,30188,0.9476393771973882
wl_strict_obvious__ni_k3_r4,R5,40324,31038,0.7697153060212281
wl_strict_obvious__ni_k3_r4,NA,0,0,
wl_strict_obvious__ni_k5_r1,L1,56961,36947,0.6486367865732694
wl_strict_obvious__ni_k5_r1,L2,42151,36960,0.8768475243766458
wl_strict_obvious__ni_k5_r1,L3,32568,30917,0.9493060673053304
wl_strict_obvious__ni_k5_r1,L4,17383,17168,0.9876315940861762
wl_strict_obvious__ni_k5_r1,L5,41112,34902,0.8489492119089317
wl_strict_obvious__ni_k5_r1,R1,65498,46166,0.7048459494946411
wl_strict_obvious__ni_k5_r1,R2,58395,44987,0.7703913006250536
wl_strict_obvious__ni_k5_r1,R3,48125,43013,0.8937766233766233
wl_strict_obvious__ni_k5_r1,R4,31856,30116,0.9453792064289301
wl_strict_obvious__ni_k5_r1,R5,40324,30651,0.7601180438448567
wl_strict_obvious__ni_k5_r1,NA,0,0,
wl_strict_obvious__ni_k5_r2,L1,56961,36974,0.649110795105423
wl_strict_obvious__ni_k5_r2,L2,42151,36968,0.877037318213091
wl_strict_obvious__ni_k5_r2,L3,32568,30918,0.9493367722918202
wl_strict_obvious__ni_k5_r2,L4,17383,17169,0.9876891215555428
wl_strict_obvious__ni_k5_r2,L5,41112,34910,0.8491438022961666
wl_strict_obvious__ni_k5_r2,R1,65498,46187,0.7051665699716022
wl_strict_obvious__ni_k5_r2,R2,58395,45002,0.7706481719325284
wl_strict_obvious__ni_k5_r2,R3,48125,43016,0.893838961038961
wl_strict_obvious__ni_k5_r2,R4,31856,30117,0.9454105976896032
wl_strict_obvious__ni_k5_r2,R5,40324,30661,0.7603660351155639
wl_strict_obvious__ni_k5_r2,NA,0,0,
wl_strict_obvious__ni_k5_r4,L1,56961,37006,0.6496725829953828
wl_strict_obvious__ni_k5_r4,L2,42151,36978,0.8772745605086475
wl_strict_obvious__ni_k5_r4,L3,32568,30919,0.94936747727831
wl_strict_obvious__ni_k5_r4,L4,17383,17170,0.9877466490249094
wl_strict_obvious__ni_k5_r4,L5,41112,34927,0.8495573068690406
wl_strict_obvious__ni_k5_r4,R1,65498,46226,0.7057620080002442
wl_strict_obvious__ni_k5_r4,R2,58395,45025,0.7710420412706568
wl_strict_obvious__ni_k5_r4,R3,48125,43031,0.8941506493506494
wl_strict_obvious__ni_k5_r4,R4,31856,30120,0.9455047714716223
wl_strict_obvious__ni_k5_r4,R5,40324,30693,0.7611596071818272
wl_strict_obvious__ni_k5_r4,NA,0,0,
hy_direct_plus_corroborated__ni_k2_r1,L1,56961,7178,0.126016046066607
hy_direct_plus_corroborated__ni_k2_r1,L2,42151,5715,0.13558397191051222
hy_direct_plus_corroborated__ni_k2_r1,L3,32568,5410,0.16611397690985016
hy_direct_plus_corroborated__ni_k2_r1,L4,17383,4372,0.2515100960708738
hy_direct_plus_corroborated__ni_k2_r1,L5,41112,9824,0.2389569955244211
hy_direct_plus_corroborated__ni_k2_r1,R1,65498,5469,0.08349873278573391
hy_direct_plus_corroborated__ni_k2_r1,R2,58395,5642,0.09661786111824643
hy_direct_plus_corroborated__ni_k2_r1,R3,48125,5685,0.11812987012987013
hy_direct_plus_corroborated__ni_k2_r1,R4,31856,4906,0.15400552486187846
hy_direct_plus_corroborated__ni_k2_r1,R5,40324,5831,0.14460370994940977
hy_direct_plus_corroborated__ni_k2_r1,NA,0,0,
hy_direct_plus_corroborated__ni_k2_r2,L1,56961,9356,0.16425273432699566
hy_direct_plus_corroborated__ni_k2_r2,L2,42151,7246,0.17190576736020496
hy_direct_plus_corroborated__ni_k2_r2,L3,32568,6587,0.20225374600835175
hy_direct_plus_corroborated__ni_k2_r2,L4,17383,5012,0.2883276764655123
hy_direct_plus_corroborated__ni_k2_r2,L5,41112,11226,0.27305896088733217
hy_direct_plus_corroborated__ni_k2_r2,R1,65498,8165,0.1246602949708388
hy_direct_plus_corroborated__ni_k2_r2,R2,58395,7844,0.13432656905556983
hy_direct_plus_corroborated__ni_k2_r2,R3,48125,7450,0.1548051948051948
hy_direct_plus_corroborated__ni_k2_r2,R4,31856,6159,0.19333877448518333
hy_direct_plus_corroborated__ni_k2_r2,R5,40324,7397,0.18343914294216843
hy_direct_plus_corroborated__ni_k2_r2,NA,0,0,
hy_direct_plus_corroborated__ni_k2_r4,L1,56961,13027,0.22870033882832114
hy_direct_plus_corroborated__ni_k2_r4,L2,42151,9934,0.23567649640577923
hy_direct_plus_corroborated__ni_k2_r4,L3,32568,8621,0.26470768852861704
hy_direct_plus_corroborated__ni_k2_r4,L4,17383,6089,0.3502847609733648
hy_direct_plus_corroborated__ni_k2_r4,L5,41112,13557,0.32975773496789257
hy_direct_plus_corroborated__ni_k2_r4,R1,65498,12751,0.19467770008244525
hy_direct_plus_corroborated__ni_k2_r4,R2,58395,11574,0.1982019008476753
hy_direct_plus_corroborated__ni_k2_r4,R3,48125,10547,0.21915844155844155
hy_direct_plus_corroborated__ni_k2_r4,R4,31856,8320,0.26117528879959817
hy_direct_plus_corroborated__ni_k2_r4,R5,40324,10084,0.2500743973812122
hy_direct_plus_corroborated__ni_k2_r4,NA,0,0,
hy_direct_plus_corroborated__ni_k3_r1,L1,56961,5359,0.09408191569670477
hy_direct_plus_corroborated__ni_k3_r1,L2,42151,4482,0.1063319968684017
hy_direct_plus_corroborated__ni_k3_r1,L3,32568,4482,0.13761974944731023
hy_direct_plus_corroborated__ni_k3_r1,L4,17383,3849,0.22142322959213023
hy_direct_plus_corroborated__ni_k3_r1,L5,41112,8681,0.21115489394823897
hy_direct_plus_corroborated__ni_k3_r1,R1,65498,2939,0.04487159913279795
hy_direct_plus_corroborated__ni_k3_r1,R2,58395,3912,0.06699203698946828
hy_direct_plus_corroborated__ni_k3_r1,R3,48125,4266,0.08864415584415584
hy_direct_plus_corroborated__ni_k3_r1,R4,31856,3812,0.11966348568558513
hy_direct_plus_corroborated__ni_k3_r1,R5,40324,4510,0.11184406308897926
hy_direct_plus_corroborated__ni_k3_r1,NA,0,0,
hy_direct_plus_corroborated__ni_k3_r2,L1,56961,5935,0.10419409771598111
hy_direct_plus_corroborated__ni_k3_r2,L2,42151,4890,0.11601148252710493
hy_direct_plus_corroborated__ni_k3_r2,L3,32568,4816,0.14787521493490544
hy_direct_plus_corroborated__ni_k3_r2,L4,17383,4042,0.2325260311798884
hy_direct_plus_corroborated__ni_k3_r2,L5,41112,9031,0.21966822338976455
hy_direct_plus_corroborated__ni_k3_r2,R1,65498,3642,0.05560475129011573
hy_direct_plus_corroborated__ni_k3_r2,R2,58395,4455,0.07629077832006165
hy_direct_plus_corroborated__ni_k3_r2,R3,48125,4722,0.09811948051948052
hy_direct_plus_corroborated__ni_k3_r2,R4,31856,4131,0.12967729784028126
hy_direct_plus_corroborated__ni_k3_r2,R5,40324,4937,0.12243329034817975
hy_direct_plus_corroborated__ni_k3_r2,NA,0,0,
hy_direct_plus_corroborated__ni_k3_r4,L1,56961,6978,0.12250487175435824
hy_direct_plus_corroborated__ni_k3_r4,L2,42151,5658,0.13423169082584044
hy_direct_plus_corroborated__ni_k3_r4,L3,32568,5388,0.16543846720707442
hy_direct_plus_corroborated__ni_k3_r4,L4,17383,4382,0.2520853707645401
hy_direct_plus_corroborated__ni_k3_r4,L5,41112,9709,0.23615975870791983
hy_direct_plus_corroborated__ni_k3_r4,R1,65498,4970,0.07588017954746709
hy_direct_plus_corroborated__ni_k3_r4,R2,58395,5455,0.09341553215172532
hy_direct_plus_corroborated__ni_k3_r4,R3,48125,5621,0.1168
hy_direct_plus_corroborated__ni_k3_r4,R4,31856,4781,0.15008161727774988
hy_direct_plus_corroborated__ni_k3_r4,R5,40324,5724,0.14195020335284197
hy_direct_plus_corroborated__ni_k3_r4,NA,0,0,
hy_direct_plus_corroborated__ni_k5_r1,L1,56961,4870,0.08549709450325661
hy_direct_plus_corroborated__ni_k5_r1,L2,42151,4094,0.09712699580081137
hy_direct_plus_corroborated__ni_k5_r1,L3,32568,4220,0.12957504298698108
hy_direct_plus_corroborated__ni_k5_r1,L4,17383,3675,0.2114134499223379
hy_direct_plus_corroborated__ni_k5_r1,L5,41112,8347,0.20303074528118312
hy_direct_plus_corroborated__ni_k5_r1,R1,65498,2178,0.03325292375339705
hy_direct_plus_corroborated__ni_k5_r1,R2,58395,3443,0.05896052744241802
hy_direct_plus_corroborated__ni_k5_r1,R3,48125,3879,0.0806025974025974
hy_direct_plus_corroborated__ni_k5_r1,R4,31856,3509,0.11015193370165746
hy_direct_plus_corroborated__ni_k5_r1,R5,40324,4134,0.10251959131038588
